trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
02-01-2019 09:21,Mraz-Herzog,gas_transport,58.19,Fullerton,NE,41.366,-98.0054,1749,"""Surveyor, mining""",07-05-1973,8ba3bcbf8ba4eb774511511ca893497d,40.475261,-97.396916,0
02-01-2019 09:30,"""Connelly, Reichert and Fritsch""",gas_transport,53.82,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,26-10-1988,e4a469a6382db84ee8075dfd457b5063,37.523602,-92.085787,0
02-01-2019 09:42,Berge LLC,gas_transport,104.1,Oakland,CA,37.7878,-122.1884,381459,Barista,03-01-1974,e3ab7af6e5a6567f162a4f5e9e501e45,38.511436,-121.913915,0
02-01-2019 09:57,Parisian and Sons,gas_transport,105.34,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,04-01-1988,16c5c90170698f054dad39a9bb97defc,37.884498,-104.454671,0
02-01-2019 10:01,"""Romaguera, Cruickshank and Greenholt""",shopping_net,1.72,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,19-08-1950,435d59622d64188b3bd99039f3565191,39.537282,-97.674407,0
02-01-2019 10:02,"""Robel, Cummerata and Prosacco""",gas_transport,97.23,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,04-01-1988,50a3719df4153c0ba5751ca932c98e91,37.310662,-103.847608,0
02-01-2019 10:04,Frami Group,entertainment,27.7,June Lake,CA,37.7773,-119.0825,633,Health service manager,09-09-1927,884d5014909790e6e782e21a35c38727,38.130066,-119.710773,0
02-01-2019 10:04,"""Schoen, Kuphal and Nitzsche""",grocery_pos,86.39,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,06-05-1955,3e8b103d41f8fea6c494b2ff451c8fe9,33.201371,-117.018208,0
02-01-2019 10:12,Rau and Sons,grocery_pos,83.28,Moab,UT,38.5677,-109.5271,9772,Location manager,24-11-1989,48b54dacee16731a5e29679d2045812b,38.0593,-109.405809,0
02-01-2019 10:31,"""Moen, Reinger and Murphy""",grocery_pos,112.13,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,11-02-1982,ee3518484a629ccd48628d07057e1738,41.716404,-100.751617,0
02-01-2019 10:33,"""Schaefer, Maggio and Daugherty""",gas_transport,34.8,Westerville,NE,41.4193,-99.3844,73,Product designer,10-02-1935,10321f73201c17bff0db9451e2884417,41.279576,-99.946937,0
02-01-2019 10:36,"""Yost, Block and Koepp""",misc_pos,111.47,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,11-02-1971,9410a252d51066ad177ae25350f02bea,43.008171,-117.195542,0
02-01-2019 10:39,Rodriguez Group,gas_transport,40.85,Llano,NM,36.1486,-105.6648,247,Architectural technologist,24-10-1961,a77dee89c46753737a4191b73c8d36d7,36.446565,-106.592783,0
02-01-2019 10:43,Stoltenberg-Beatty,shopping_pos,7.06,Portland,OR,45.5303,-122.7033,841711,"""Engineer, building services""",04-04-1963,2bfbcb80447bead54beb24c0c7ac52e1,45.810435,-123.517315,0
02-01-2019 10:49,Marks Inc,gas_transport,64,Ashford,WA,46.7531,-121.9898,759,Video editor,14-09-1956,030afb50b795e048b7c1dcdbaadfdeb9,46.897445,-122.506291,0
02-01-2019 10:55,Heidenreich PLC,grocery_pos,105.84,Freedom,WY,43.0172,-111.0292,471,"""Education officer, museum""",02-08-1967,c9f30f3e99f64ed39499334a74517644,43.469371,-111.683998,0
02-01-2019 11:00,Botsford Lt,shopping_pos,7.66,Huslia,AK,65.6899,-156.292,277,"""Engineer, civil (consulting)""",06-11-1965,b2f8cef4c2729e1192ea8f19f50a9693,65.559029,-157.157248,0
02-01-2019 11:12,Jaskolski-Vandervort,misc_net,16.14,Manley,NE,40.9207,-96.168,206,Human resources officer,04-10-1967,31ca1f4c0c1ed9113e5db144dc17d933,41.787396,-96.454648,0
02-01-2019 11:26,Torp-Lemke,misc_pos,179.96,Littleton,CO,39.5994,-105.0044,320420,Water engineer,31-07-1975,4cc193897a7e64f9fe7dec2eb5995e83,39.682749,-104.063447,0
02-01-2019 11:34,Fisher Inc,shopping_net,6.38,Hatch,UT,37.7175,-112.4777,258,Geoscientist,24-11-1961,9e309e2374fb3eddd03dc435cba45f3e,37.768879,-113.275554,0
02-01-2019 11:37,Fisher-Schowalte,shopping_net,244.65,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,207182f5db1448812d95f15af80fa059,43.126933,-122.295225,0
02-01-2019 11:45,Roberts-Beahan,misc_pos,5.3,Eugene,OR,44.0385,-123.0614,191096,"""Scientist, physiological""",06-04-1964,588de686846c2d04f73b6bcb7b3c4494,44.148254,-123.95111,0
02-01-2019 12:27,"""Hermiston, Russel and Price""",food_dining,5.63,Hooper,NE,41.6414,-96.5232,1745,"""Engineer, automotive""",26-12-1973,6223c01d7e9e0103f861a434e7b91295,40.898193,-97.146219,0
02-01-2019 12:38,Daugherty LLC,kids_pets,34.79,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,17-02-1986,4f0c1a14e0aa7eb56a490780ef9268c5,42.228227,-108.747683,0
02-01-2019 12:50,"""Hermiston, Pacocha and Smith""",health_fitness,60.64,Manville,WY,42.73,-104.7024,241,Educational psychologist,16-12-1980,83db79618f5124ce887171f602f99752,42.129806,-105.541942,0
02-01-2019 12:55,"""Bahringer, Bergnaum and Quitzon""",home,9.04,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,049baa696391ef663fb84ae729c1f89b,48.040418,-118.39552,0
02-01-2019 13:01,"""Ritchie, Oberbrunner and Cremin""",travel,7.2,June Lake,CA,37.7773,-119.0825,633,Health service manager,09-09-1927,5309d12ec875d42031927f01aca39042,38.708021,-119.01684,0
02-01-2019 13:09,Stark-Koss,home,54.29,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,30-08-1967,9112ff865e3b4b11236f256df2bd5b6c,32.374287,-106.634682,0
02-01-2019 13:10,Beier and Sons,home,27.18,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,17-02-1986,3b2ebd3af508afba959640893e1e82bc,43.321745,-108.091143,0
02-01-2019 13:16,Auer LLC,personal_care,72.65,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,19-05-1987,c43b96303c23cb62b852f00a091ebe58,38.834518,-121.149305,0
02-01-2019 13:25,Upton PLC,entertainment,177.26,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",04-08-1988,f5db8aba5998764179f4eaa41d9867e9,34.266058,-105.337317,0
02-01-2019 13:34,Pacocha-Weissnat,kids_pets,5.44,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,11-02-1982,fa22ae19dcd0ccd7be3c786404b64cd4,41.734011,-100.605518,0
02-01-2019 13:43,"""Roberts, Daniel and Macejkovic""",kids_pets,30.21,Mound City,MO,40.1362,-95.2138,1631,Architect,20-01-1953,9bcdb6f1db74f410134bc3ea84e93fb7,40.076409,-94.900128,0
02-01-2019 13:51,Stark-Koss,home,82.12,Helm,CA,36.4992,-120.0936,123,Early years teacher,07-02-1973,1b290228910fe97bfcf84b222baed94b,37.302246,-120.680061,0
02-01-2019 14:17,"""Becker, Harris and Harvey""",personal_care,109.09,Burbank,WA,46.1966,-118.9017,3684,Musician,29-11-1981,09204d6d01c27aaaf329274c3fd6caa0,46.93241,-118.191146,0
02-01-2019 14:23,Connelly-Carte,home,70.79,Smith River,CA,41.9404,-124.1587,1930,Web designer,13-06-1983,4619002aa6dcfc8c425e9e3982f8e40f,42.845759,-125.059324,0
02-01-2019 14:25,Pacocha-Weissnat,kids_pets,133.85,Palmdale,CA,34.5715,-118.0231,171170,Chemical engineer,04-06-1963,e8882f4a8e8ffcaf7f2129898ff50f88,34.848885,-118.828423,0
02-01-2019 14:29,"""Quitzon, Green and Bashirian""",shopping_pos,149.98,Kissee Mills,MO,36.6704,-93.0377,1201,"""Engineer, agricultural""",18-03-1980,83f808564db3f8f71323ef10e2a4ca4d,37.136961,-93.433365,0
02-01-2019 14:32,Dibbert-Green,entertainment,5.63,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,04-11-1939,48525bac689e00f05c6a2af508db75b3,39.615049,-106.422612,0
02-01-2019 14:35,O'Hara-Wilderman,food_dining,97.29,Fields Landing,CA,40.7268,-124.2174,276,"""Scientist, audiological""",06-05-1929,c16524812308dd3c6ffe9a2b05dbccda,41.399248,-125.022811,0
02-01-2019 14:49,"""Wintheiser, Dietrich and Schimmel""",misc_pos,57.03,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist, research (maths)""",13-04-1991,95138ce408d6e04df5e2f53774e1b83d,19.571653,-156.044601,0
02-01-2019 15:16,Dibbert-Green,entertainment,2.57,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,17-07-1989,31bc43709c0e9d4e0aec0979a4e30d31,38.085106,-93.388352,0
02-01-2019 15:22,"""Schiller, Blanda and Johnson""",home,40.58,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,24-10-1981,0ad88c1f28d875f9e26ea4b89d4b7510,32.757155,-112.81593,0
02-01-2019 15:37,"""Baumbach, Strosin and Nicolas""",shopping_pos,9.55,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,7852f999a11cf7328b5d05e5a435950c,48.533396,-117.793256,0
02-01-2019 15:38,"""Wuckert, Wintheiser and Friesen""",home,112.76,Hawthorne,CA,33.9143,-118.3493,93193,"""Editor, magazine features""",19-04-1995,1505a17ca29ef6d4309e05d93b0e540e,34.516022,-118.58135,0
02-01-2019 15:45,Bednar Inc,travel,3.08,Llano,NM,36.1486,-105.6648,247,Architectural technologist,24-10-1961,12d91b06d9de7edebd5bcfaaeeee6c69,35.503594,-106.578863,0
02-01-2019 15:46,Lynch-Wisozk,home,81.56,American Fork,UT,40.3928,-111.7941,42384,Futures trader,29-12-1992,35a59d9a6b82364b90eb12b429c5f408,40.483537,-111.983798,0
02-01-2019 15:50,Kuhn Group,food_dining,73.99,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,18-10-1972,d0c8064cc612cee6f7b0d5a484283054,38.650854,-123.053763,0
02-01-2019 16:02,"""Denesik, Powlowski and Pouros""",home,132.29,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",04-08-1988,2ab65c469a7c4b369cab570607cdfb9e,34.240773,-106.948967,0
02-01-2019 16:02,Thiel Lt,travel,3.15,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",17-01-1990,003a57562560683f314b1e5fe29951b3,40.234259,-109.945268,0
02-01-2019 16:03,Bashirian Group,shopping_net,6.75,Redford,MO,37.3272,-91.0243,241,Investment analyst,27-10-1974,4bda4b2961621699fae40e048bb5db9c,38.306799,-90.494547,0
02-01-2019 16:04,"""Lowe, Dietrich and Erdman""",kids_pets,166.11,Greenview,CA,41.5403,-122.9366,308,Call centre manager,20-09-1958,f78975b08ed96c124a92677330b13f83,40.788462,-122.178549,0
02-01-2019 16:10,Botsford and Sons,home,26.14,Burlington,WA,48.4786,-122.3345,14871,Public house manager,10-03-1974,a2b9bbc4b840fa390b2b40b5b1c85781,47.990617,-122.386906,0
02-01-2019 16:10,Champlin and Sons,home,18.4,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,11-02-1982,2ce5a69e71dcc40554351cd43e9101f1,41.344199,-102.039662,0
02-01-2019 16:18,"""Weber, Thiel and Hammes""",kids_pets,8.63,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,08-11-1951,150197506fc5fd84f5605fea9339e83f,41.295158,-96.117765,0
02-01-2019 16:19,Pollich LLC,home,67.09,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",04-08-1988,7eb1acdfd07b154f802dbdf221df897b,35.101325,-105.817325,0
02-01-2019 16:22,"""Durgan, Gislason and Spence""",home,53.28,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,28-10-1987,999a8ee73afcbcd94807c340c68801ac,32.603087,-111.023774,0
02-01-2019 16:24,"""Klocko, Runolfsdottir and Breitenberg""",health_fitness,93.67,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,30-04-1979,a83fdaa3e8ec9463d96c0a2e5b166389,39.199571,-121.296995,0
02-01-2019 16:28,Wilkinson PLC,kids_pets,146.6,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),02-04-1928,ee46342583f2f25dd78f29b82412ee96,42.486036,-96.461106,0
02-01-2019 16:41,Beer-Jast,kids_pets,71.53,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,c83f32ad3c7e2f6604732379ba590a5f,34.625819,-105.583136,0
02-01-2019 16:42,Grimes LLC,entertainment,7.47,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist, research (maths)""",13-04-1991,6547714e5dba94697e5edea93ff7e2f3,20.693557,-155.494865,0
02-01-2019 16:50,"""Runolfsdottir, Mueller and Han""",entertainment,2.49,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,0ef8fdabb3576f1c6903bead3c33a122,41.313921,-123.008701,0
02-01-2019 16:55,"""Quitzon, Green and Bashirian""",shopping_pos,3.43,North Loup,NE,41.4972,-98.7858,509,"""Nurse, children's""",15-09-1980,d8e59bd583bae6a494959b8b84e3b966,40.676521,-99.062034,0
02-01-2019 16:57,"""Lubowitz, Terry and Stracke""",personal_care,22.27,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,29-01-1935,43a9776166662518eb230fbddb3f00a2,34.350481,-112.823297,0
02-01-2019 16:59,"""O'Connell, Botsford and Han""",home,41,Wales,AK,64.7556,-165.6723,145,"""Administrator, education""",09-11-1939,ec78a3e309337a015d3eca273698d403,64.842781,-166.288628,0
02-01-2019 17:06,Dare-Marvin,entertainment,17.6,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,16d23c2becdc63e6c9419129ed633d93,48.989044,-118.907785,0
02-01-2019 17:09,"""Champlin, Rolfson and Connelly""",travel,6.48,Llano,NM,36.1486,-105.6648,247,Architectural technologist,24-10-1961,38bfac7b3cce536ef33a5d064a324438,35.906759,-104.71956,0
02-01-2019 17:15,Botsford and Sons,home,225.7,Brashear,MO,40.1959,-92.4333,805,Private music teacher,27-06-1970,25bb3e3e1d8d154ccef71d0ea27446ab,39.27676,-93.149589,0
02-01-2019 17:20,Barrows PLC,shopping_pos,7.9,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,22-09-1973,e7616ca6b4d58c5b81193d1ac9b00fc5,34.817388,-117.602241,0
02-01-2019 17:23,Boyer PLC,shopping_net,6.06,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,24-10-1981,25f087d6ad3b797a8d3ed6a388cff37e,34.402999,-112.392071,0
02-01-2019 17:33,Emmerich-R,personal_care,57.35,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,29-02-1984,213f8e8f136fb221e9bff53c68a2d616,47.208321,-122.055566,0
02-01-2019 17:36,Sawayn PLC,shopping_pos,9.89,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,2aa92f5a3292bdf35ff17b25f1a9fe28,49.111659,-118.338733,0
02-01-2019 17:38,Jast and Sons,food_dining,71.31,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,18-11-1987,6138c9bad4a09e83742d14ed91acdb55,38.672721,-95.318182,0
02-01-2019 17:40,Pacocha-Weissnat,kids_pets,76.56,Louisiana,MO,39.4336,-91.0664,4593,"""Teacher, early years/pre""",11-11-1940,0e41de918979d8547858cd08041d1462,40.273805,-92.04371,0
02-01-2019 17:48,Schuppe LLC,entertainment,64.88,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,31-05-1999,e3f75d3997d99a0e7abe27ef2043de72,47.23421,-117.246013,0
02-01-2019 18:00,Schoen-Quigley,kids_pets,302.54,Westerville,NE,41.4193,-99.3844,73,Product designer,10-02-1935,14cba481b57d242e9c44d82bbfdd7ec1,41.833728,-99.658061,0
02-01-2019 18:03,Kautzer and Sons,personal_care,1.59,Wales,AK,64.7556,-165.6723,145,"""Administrator, education""",09-11-1939,d7eb607dd9ab92515a8b06ee6f73fc05,64.561457,-165.832427,0
02-01-2019 18:04,Thompson-Gleason,health_fitness,76.64,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,26-02-1976,bf2287c74fe901b26b7ac183cd7af980,42.475287,-108.874086,0
02-01-2019 18:06,Sawayn PLC,shopping_pos,5.66,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",23-04-1987,28ada02492a7e220351b836afa11e722,39.145586,-108.67565,0
02-01-2019 18:07,Medhurst Inc,home,24.78,Rock Springs,WY,41.606,-109.23,27971,Music therapist,01-08-1984,3bbb847d9973012c9c1b6a4ac4aedeae,40.802095,-110.223188,0
02-01-2019 18:15,Jerde-Hermann,travel,7.61,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,30-08-1967,114bbf1a7be752b8ef243dcf2d7bff23,32.513006,-106.294167,0
02-01-2019 18:20,Altenwerth-Kilback,home,79.68,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,28-10-1987,a22d7fe43b8f9cc08e0a1e07793346fc,32.333755,-111.286159,0
02-01-2019 18:25,Yost-Rogahn,personal_care,26.76,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,31-03-1959,b033b9381625340d3024c5529f840703,38.438027,-122.561766,0
02-01-2019 18:33,Bernier and Sons,kids_pets,3.81,Carlotta,CA,40.507,-123.9743,1139,"""Therapist, occupational""",15-01-1951,d8f3877c583e9da33068d160bc8361d5,41.466403,-124.494146,0
02-01-2019 18:48,Ankunding-Carroll,travel,7.19,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,18-10-1972,2baa02f7f5646695cbab2234ee0651df,39.763166,-121.942221,0
02-01-2019 19:00,"""Windler, Goodwin and Kovacek""",home,70.71,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",16-05-1973,9cbf8e603e69c8b8f44dd08de8a0fe4e,44.361826,-104.184784,0
02-01-2019 19:03,Baumbach Lt,personal_care,101.74,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,24-10-1981,faa5a1a33892b813d8d2c3ce13c992ca,34.149154,-112.04887,0
02-01-2019 19:07,Waelchi Inc,kids_pets,42.23,Santa Monica,CA,34.0287,-118.4924,92043,"""Civil engineer, contracting""",25-04-1961,6ec7c775c3027cde62deb83ab4664747,33.794965,-119.306545,0
02-01-2019 19:19,"""Monahan, Hermann and Johns""",travel,2.97,Iliff,CO,40.7692,-103.0968,648,Community arts worker,21-09-1969,8dfdaaaf156dc299821d9e02be7773a8,41.092537,-102.106512,0
02-01-2019 19:20,Erdman-Durgan,health_fitness,55.85,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,31-03-1985,d2609739670aa7bd578f86ba46fd5180,38.454074,-90.993429,0
02-01-2019 19:30,"""Ledner, Hartmann and Feest""",health_fitness,8.67,Manville,WY,42.73,-104.7024,241,Educational psychologist,16-12-1980,469ea411784baf6500dac4ff04e5371c,42.052084,-104.828836,0
02-01-2019 19:33,Bins-Howell,personal_care,1.89,Mesa,ID,44.6255,-116.4493,129,Cartographer,15-12-1965,82393be153de1b2a25ab53473312f72e,45.538394,-116.200013,0
02-01-2019 19:35,"""O'Reilly, Mohr and Purdy""",home,86.68,Red Cliff,CO,39.4584,-106.3851,277,Human resources officer,03-04-1985,4661f47e860c7667bce5cd47f8d4295c,38.962183,-106.258672,0
02-01-2019 19:36,"""Denesik, Powlowski and Pouros""",home,116.79,Azusa,CA,34.1248,-117.9031,59705,Civil Service fast streamer,23-06-1983,e3577012a2a49ffb6a7b9c66e37757ad,33.555331,-117.913921,0
02-01-2019 19:38,Harris Group,food_dining,4.87,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,30-04-1979,abd9beed0a09a7c1e0d5be651d97f3cc,38.51692,-121.208787,0
02-01-2019 19:48,Predovic Inc,shopping_net,260.49,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,29-02-1984,66e9b9ad59cd5857cdeb89cf6991b861,48.007925,-121.605592,0
02-01-2019 19:50,Torphy-Goyette,shopping_pos,3.97,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,c108d73f8175370130777d2556ed1bcd,48.283689,-117.294905,0
02-01-2019 19:58,"""Lubowitz, Terry and Stracke""",personal_care,57.48,Mesa,ID,44.6255,-116.4493,129,Cartographer,15-12-1965,81beef126ab8813775bc04368492a3d7,44.800878,-115.633453,0
02-01-2019 20:00,Kutch-Ferry,home,42.8,Westfir,OR,43.7575,-122.481,597,Forensic psychologist,19-05-1961,f3688de3f699269dcf3feac86e96de7d,43.463137,-121.927884,0
02-01-2019 20:06,O'Hara-Wilderman,food_dining,13.08,Camden,MO,39.2048,-94.0259,464,Colour technologist,28-05-1959,61a3cafa4b28c9059c0f7fe8fb7c5f8a,39.803742,-94.520245,0
02-01-2019 20:07,"""Nienow, Ankunding and Collie""",misc_pos,7.36,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,18-07-1972,e2daa02baf516f74329905010dd536c9,36.355413,-106.341227,0
02-01-2019 20:10,Crooks and Sons,personal_care,205.53,Burbank,WA,46.1966,-118.9017,3684,Musician,29-11-1981,6632068f550f8f40c708ac36fbff9b1c,46.19274,-119.321474,0
02-01-2019 20:28,Gerlach Inc,shopping_net,8.8,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",17-01-1990,c80778a0093df245798be702b9683eb2,41.115556,-110.965597,0
02-01-2019 20:33,Homenick LLC,personal_care,79.77,Westerville,NE,41.4193,-99.3844,73,Product designer,10-02-1935,d8a2d14e81ec4281913f22164085c2ca,40.937063,-100.089126,0
02-01-2019 20:49,Kilback and Sons,entertainment,6.1,Cascade Locks,OR,45.671,-121.8686,1288,Barrister,01-05-1936,19e02012669ff9b28987a041e96db3e9,46.116928,-122.394214,0
02-01-2019 20:51,Gislason Group,misc_pos,81.36,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,6180d62d26ad7a771c8b80528f2db72e,47.938798,-118.200257,0
02-01-2019 20:56,Connelly-Carte,home,180.47,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,09-05-1992,c3f710c94ab7c3127442fdb3a2d8f775,38.166824,-105.374185,0
02-01-2019 20:58,Sawayn PLC,shopping_pos,3.71,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",27-11-1992,fc9b47d7aac30885b94391ba8fe8b202,38.857916,-94.160519,0
02-01-2019 21:04,"""Quitzon, Green and Bashirian""",shopping_pos,5.62,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,18-07-1972,ea20422a8b433f509a409b2e8de1a09a,36.301505,-105.872692,0
02-01-2019 21:05,"""Baumbach, Strosin and Nicolas""",shopping_pos,4.6,Newhall,CA,34.3795,-118.523,34882,Health physicist,25-04-1971,dcd43dc2eeae5d7a882d76b956ba6e24,33.72794,-117.756442,0
02-01-2019 21:06,Ernser-Feest,home,143.15,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",17-01-1990,323cc26ab9a5593bdae19febc65f9f3b,40.441978,-111.421196,0
02-01-2019 21:07,Pfeffer and Sons,shopping_pos,69.48,Burlington,WA,48.4786,-122.3345,14871,Public house manager,10-03-1974,8c0764dfc726f596434ca165555fc5e6,48.919008,-122.768879,0
02-01-2019 21:21,Hilpert-Conroy,kids_pets,38.18,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,30-04-1979,7c6a31acf5ca3304c1bdd8d353eccb92,38.50705,-121.788553,0
02-01-2019 21:22,Lynch-Wisozk,home,86.86,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),05-07-1981,462d1556ef12345df4f68d27c48a8117,41.269291,-110.942548,0
02-01-2019 21:22,Bartoletti and Sons,personal_care,65.71,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,22-12-1969,c785a239482ff7c4a66860c17f9448d9,33.775845,-117.54871,0
02-01-2019 21:25,Gleason and Sons,kids_pets,52.93,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,23-12-1974,595e0b1eb74e47351c389cac87a4aad1,40.268086,-93.487631,0
02-01-2019 21:30,"""Bernhard, Grant and Langworth""",shopping_pos,9.53,Manville,WY,42.73,-104.7024,241,Educational psychologist,16-12-1980,6c7ecb73d3a9b672254873bf33f6ad4d,42.30114,-104.332855,0
02-01-2019 21:32,"""Ferry, Lynch and Kautze""",misc_net,128.93,North Loup,NE,41.4972,-98.7858,509,"""Nurse, children's""",15-09-1980,60ac0cfa0d435835ea0223ac596104c5,41.086873,-97.872437,0
02-01-2019 21:38,"""Larkin, Stracke and Greenfelde""",entertainment,41.24,Colton,WA,46.5901,-117.1692,761,Chief Marketing Officer,30-06-1943,7a33a25aaed09e6f71d67778f0e89988,47.187778,-116.487878,0
